"","Gene","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC45min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC45min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC45min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX45min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX45min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX45min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"343","SP_2192",375,1744.85167811192,0.195467243863389,0.0751504571661286,2.60101203950478,0.00929491918870952,0.0527207816383604,1702.35597832638,1617.44102232815,1550.22393434424,1795.62390498107,1839.44113279017,1964.02409590151,"SPD_2019","SP_RS11195","SPT_RS10930","SPT_2210","SPD_RS10600","sensor histidine kinase","REGULATOR","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Signal transduction",NA,NA,1,"",""
"344","SP_1071",376,305.917304591803,-0.337722277629283,0.130396452387642,-2.58996522869583,0.00959856266607372,0.0542982521030287,346.428889951059,356.694551455334,334.144188714773,297.020495560778,275.37540251178,225.840299357096,"SPD_0956","SP_RS05295","SPT_RS05510","SPT_1114","SPD_RS05095","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","ABC transporter ATP-binding protein"
"345","SP_2143",377,94.2516136202301,0.486535735452843,0.188230266666881,2.58479013002667,0.00974382874072938,0.0549738030014095,62.8867730165935,64.7706218755209,90.5864041017032,92.0518064754478,118.13687962741,137.077196624705,"SPD_1971","SP_RS10935","SPT_RS10675","SPT_2156","SPD_RS10365","conserved hypothetical protein","CARBOHYDRATE METABOLISM","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"","Alpha-mannosidase"
"346","SP_0922",378,2823.73977724018,-0.183749901594324,0.071843446631741,-2.55764318402205,0.0105384163248472,0.0592995013834656,2804.52942119615,3036.92112990999,3180.7792081749,2671.95710262733,2503.33711830195,2744.91468323078,"SPD_0815","SP_RS04560","SPT_RS06335","SPT_1277","SPD_RS04330","carbon-nitrogen hydrolase family protein","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","N-carbamoylputrescine amidase"
"347","SP_2182",379,209.966755385499,0.392755309907888,0.154107112598493,2.54858652066997,0.0108160453637539,0.060701130577057,180.937382012655,147.78648934978,199.119171280159,276.155419426343,202.995764993578,252.806305250481,"SPD_2009","SP_RS11145","SPT_RS10865","SPT_2196","SPD_RS10550","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"348","SP_0278",380,2726.98930814499,0.169892200019626,0.0667006492267513,2.54708465343525,0.0108627078481679,0.060741378039111,2487.88900267401,2574.40415398197,2626.15113023145,2837.65035428314,3029.12942762958,2806.71178006978,"SPD_0258","SP_RS01355","SPT_RS01630","SPT_0323","SPD_RS01380","aminopeptidase PepS","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"","aminopeptidase"
"349","SP_1997",381,1852.01018418086,0.186000475653148,0.073041073648614,2.54651891547979,0.0108803314682188,0.060741378039111,1780.68862541723,1774.3501344773,1633.11903998448,2028.82181471887,1988.36015710923,1906.72133337807,"SPD_1794","SP_RS10035","SPT_RS09790","SPT_1977","SPD_RS09480","Cof family protein","UNKNOWN","Intracellular","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","haloacid dehydrogenase"
"350","SP_0001",382,1546.10911922209,0.231605270906941,0.0912009050968363,2.5395062764018,0.0111009053492655,0.0618105384237899,1398.95488043931,1540.81099081345,1310.93909332087,1472.82890360716,1822.80213565955,1730.31871149218,"SPD_0001","SP_RS00005","SPT_RS00035","SPT_0001","SPD_RS00005","chromosomal replication initiator protein DnaA","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Replication",NA,NA,1,"dnaA","chromosomal replication initiator protein DnaA"
"351","SP_0098",383,1272.91153248304,0.220031240799448,0.0867775107292383,2.53557907976855,0.011226157867639,0.0623447461735462,1191.53885715651,1260.74647087282,1063.96295383604,1293.63472033496,1386.02846098074,1441.55773171719,"SPD_0094","SP_RS00495","SPT_RS00665","SPT_0132","SPD_RS00495","hypothetical protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"352","SP_0810",384,66.674005143816,-0.490835362052329,0.194955393135814,-2.51768034809066,0.011813047504096,0.0654332084406568,80.5392005300233,86.6649165940069,80.3313394864161,52.7763690459234,42.4294426830839,57.3027625234423,"SPD_0711","SP_RS03960","n.p","n.p.","SPD_RS03765","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"353","SP_0974",385,961.703356600303,-0.235650461523787,0.0937510372436582,-2.51357711287325,0.0119513646835165,0.0660274095632199,954.334362444796,1031.76863860865,1146.85805947628,872.651125387245,934.279688884377,830.328264800468,"SPD_0861","SP_RS04830","SPT_RS06095","SPT_1229","SPD_RS04595","putative preprotein translocase, SecG subunit","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","GENETIC INFORMATION PROCESSING",NA,"Membrane transport","Folding, sorting, degradation",NA,2,"secG","preprotein translocase subunit SecG"
"354","SP_1377",386,1057.40888276588,-0.207568247857407,0.0826462666678057,-2.5115260038511,0.0120210429061199,0.0661572401418249,1118.72259366361,1151.27499728039,1140.02134973276,924.200137013496,990.020329271958,1020.21388963305,"SPD_1211","SP_RS06750","SPT_RS04445","SPT_0896","SPD_RS06390","3-dehydroquinate dehydratase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"AroD","3-dehydroquinate dehydratase I"
"355","SP_2170",387,1556.94368365311,0.231550672502864,0.0922124813662215,2.51105565181856,0.012037071901686,0.0661572401418249,1644.98558890774,1327.34161730821,1309.22991588499,1585.74578621705,1787.86024168524,1686.49895191543,"SPD_1998","SP_RS11070","SPT_RS10810","SPT_2183","SPD_RS10495","zinc ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"AdcB","ABC zinc transporter, zinc-binding component"
"356","SP_0416",389,5514.28764481603,-0.143095050261898,0.057175022802824,-2.5027545814084,0.0123230962493215,0.0672082710828382,5862.81248789786,5634.13184089038,5880.42496814924,5246.95296910052,5158.08911049255,5303.31449236564,"SPD_0379","SP_RS02055","SPT_RS02280","SPT_0453","SPD_RS02030","transcriptional regulator, MarR family","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","MarR family transcriptional regulator"
"357","SP_0496",390,2499.54274164037,0.169372456435016,0.0676536798148188,2.50352171380213,0.0122964134834943,0.0672082710828382,2323.50077145519,2423.88087779238,2297.98906254226,2776.2824832995,2582.3723546724,2593.23090008049,"SPD_0443","SP_RS02445","SPT_RS02665","SPT_0534","SPD_RS02355","Na/Pi cotransporter II-related protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","Na/Pi cotransporter II-like protein"
"358","SP_0286",391,1191.49652698627,0.225599858137273,0.0903384938773758,2.49727274005143,0.0125152656746713,0.0680817649361276,1149.61434181211,1045.4525728077,1084.47308306662,1416.37046230222,1153.08250115204,1299.98620077692,"SPD_0266","SP_RS01405","SPT_RS01680","SPT_0332","SPD_RS01425","Cof family protein","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,""," Cof family protein"
"359","SP_2011",392,949.168945961457,0.214718095952431,0.0860385836267215,2.49560240187107,0.0125743455513837,0.0682286555811052,919.029507417937,881.245362419059,827.241878966497,1048.16323640043,1024.96222324626,994.371467318558,"SPD_1822","SP_RS10180","SPT_RS09940","SPT_2007","SPD_RS09625","ribosomal large subunit pseudouridine synthase, RluD subfamily","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","Ribosomal large subunit pseudouridine synthase"
"360","SP_0457",393,3508.1451414015,-0.186977447897963,0.0754924617346744,-2.47676978073803,0.0132577387462475,0.0717537158098436,3970.69291380211,3904.48255812999,3354.26071791684,3211.99436728329,3161.40945481802,3446.03083645878,"SPD_0417","SP_RS02255","SPT_RS02475","SPT_0495","SPD_RS02215","bacitracin resistance protein","PEPTIDOGLYCAN","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"uppP","UDP pyrophosphate phosphatase"
"361","SP_0791",394,458.340139664119,-0.275992880315492,0.111673018693126,-2.47143744787549,0.0134571091607945,0.0723296616566878,537.295762440018,470.727336447448,510.189464610536,413.619450429679,438.437574391867,379.771249665167,"SPD_0693","SP_RS03870","SPT_RS07000","SPT_1408","SPD_RS03675","oxidoreductase, aldo/keto reductase family","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"ydhF","Oxidoreductase, aldo/keto reductase family"
"362","SP_1269",395,2816.82471631744,-0.182734928552772,0.0739272388442325,-2.47182136665217,0.0134426668272034,0.0723296616566878,3200.60576352873,2874.53844408122,2930.3847138183,2689.14010650275,2773.72082167454,2432.55844829907,"SPD_1125","SP_RS06220","SPT_RS04745","SPT_0959","SPD_RS05950","choline kinase","VARIOUS","Intracellular","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"LicA","Choline kinase"
"363","SP_1474",396,3791.5108229138,-0.16932634468649,0.0685199773570972,-2.47119674024456,0.0134661711405963,0.0723296616566878,3798.58174554617,3962.86734404596,4294.3083076515,3739.75805774253,3462.57530288226,3490.97417961442,"SPD_1304","SP_RS07245","SPT_RS03985","SPT_0801","SPD_RS06855","glycyl-tRNA synthetase, beta subunit","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"GlyS","Glycine--tRNA ligase beta subunit"
"364","SP_0628",397,765.789362024315,-0.243672583649164,0.0987566090539934,-2.46740533097831,0.0136096203405527,0.0729160263585782,925.649167735473,797.317232664863,782.803265633586,667.682436301915,743.763171738765,677.520898071288,"SPD_0548","SP_RS03080","SPT_RS03250","SPT_0653","SPD_RS02930","HIT family protein","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"","HIT family protein"
"365","SP_0250",399,102.651246697435,-0.448768241317197,0.182295916624396,-2.46175695883438,0.0138258320251807,0.0735231038343495,97.0883513238637,147.78648934978,125.624541537268,82.2329471180667,89.0186346488231,74.1565162068077,"SPD_0234","SP_RS01215","SPT_RS01500","SPT_0298","SPD_RS01255","PTS system, IIC component","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"CelB","PTS system transporter subunit IIC"
"366","SP_1948",400,124.671899553052,-0.4239360742706,0.172210191902375,-2.46173626303679,0.0138266297760883,0.0735231038343495,148.942357144564,173.329833188014,120.497009229624,100.643308413156,99.0020329271958,105.616856415756,"SPD_1747","SP_RS09790","n.p","n.p.","SPD_RS09240","conserved domain protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"367","SP_2107",401,1707.31530405577,0.208265536891748,0.084674486964976,2.45960199295796,0.0139091169910991,0.0737772863842091,1406.67781747643,1734.21059416007,1595.51713639509,1772.30411400729,1928.45976743899,1806.72239485677,"SPD_1933","SP_RS10740","SPT_RS10485","SPT_2115","SPD_RS10180","4-alpha-glucanotransferase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"malM","4-alpha-glucanotransferase"
"368","SP_0731",402,1431.0642093922,-0.200117479317873,0.0816156700906879,-2.45194922856739,0.0142084708110507,0.075177655261455,1545.69068414469,1556.31944957238,1499.80319998575,1439.690253276,1330.28782059316,1214.5938487812,"SPD_0637","SP_RS03580","SPT_RS03725","SPT_0747","SPD_RS03400","conserved domain protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"369","SP_1359",403,2600.90904180336,-0.172259331100475,0.0703129336492512,-2.44989537714032,0.0142897728840601,0.0754202156932897,2704.13123971352,2909.20441071882,2665.46221125672,2492.76291935513,2310.32475158674,2523.56871818924,"SPD_1193","SP_RS06650","SPT_RS04540","SPT_0916","SPD_RS06295","peptide methionine sulfoxide reductase","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"MsrA/B","Peptide-methionine (S)-S-oxide reductase MsrA/Peptide-methionine (R)-S-oxide reductase MsrB"
"370","SP_1586",404,12058.4264774918,-0.161933448383708,0.0661928167439318,-2.44639005181106,0.0144294800335478,0.075969069384545,13334.202432957,13149.3485030107,11773.6687670676,11880.8198224311,11547.4640086511,10665.0553308336,"SPD_1413","SP_RS07815","SPT_RS07580","SPT_1524","SPD_RS07440","putative ATP-dependent RNA helicase","RNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","ATP-dependent RNA helicase"
"371","SP_1983",405,1617.29230746787,0.181602703424151,0.0743521440292569,2.4424676086367,0.0145872385806376,0.0764695365018682,1500.45633864153,1591.89767848992,1444.25493331961,1718.30038754169,1697.17770732336,1751.66679949111,"SPD_1780","SP_RS09965","SPT_RS09725","SPT_1962","SPD_RS09410","ribulose-phosphate 3-epimerase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"rpe","Ribulose-5-phosphate 3-epimerase"
"372","SP_2175",406,2318.93837226401,0.187589450203201,0.0768104096655121,2.44223993883252,0.0145964418522607,0.0764695365018682,2132.63389896623,2299.81320772096,2059.55881023684,2271.83858381405,2623.96984749895,2525.81588534703,"SPD_2004","SP_RS11095","SPT_RS10835","SPT_2190","SPD_RS10520","dltB protein","UNKNOWN","Membrane","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"dltB","D-alanyl transfer protein DltB"
"373","SP_1701",407,2941.11880896045,-0.184730759733346,0.0758261197757588,-2.436241763124,0.0148407618315048,0.0775584776796331,3233.70406511641,2989.48349135327,3184.19756304666,2946.885164634,2822.80586320988,2469.63670640247,"SPD_1511","SP_RS08410","SPT_RS08150","SPT_1639","SPD_RS07970","phospho-2-dehydro-3-deoxyheptonate aldolase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase"
"374","SP_2064",409,392.955573207121,0.282119119883393,0.116020434420673,2.4316330247521,0.0150309277246292,0.0781681742549786,335.396122755165,346.659666376028,370.891503586219,416.074165269024,416.80687812206,471.905103134231,"SPD_1875","SP_RS10435","SPT_RS10195","SPT_2059","SPD_RS09885","hydrolase, haloacid dehalogenase-like family","UNKNOWN",NA,"METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","haloacid dehalogenase-like family"
"375","SP_1268",410,4516.83252223575,-0.178746160338035,0.0735433288477149,-2.43048775651918,0.0150785154928162,0.0782243962273658,4888.61914450045,5184.38653688148,4345.58363072793,3993.82104361476,4359.41724822274,4329.16752946712,"SPD_1124","SP_RS06215","SPT_RS04750","SPT_0960","SPD_RS05945","licB protein","UNKNOWN","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Cell wall metabolism",NA,2,"LicB","Choline permease"
"376","SP_0627",411,1463.71264579846,-0.190584337558506,0.0785009403581191,-2.42779687337586,0.0151908486032669,0.0786154135745711,1486.11374128687,1594.63446532973,1607.48137844626,1448.28175521371,1305.32932489723,1340.43520961699,"SPD_0547","SP_RS03075","SPT_RS03245","SPT_0652","SPD_RS02925","conserved hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING","METABOLISM",NA,"Folding, sorting, degradation","Amino acid metabolism",NA,2,"","aminopeptidase"
"377","SP_0606",412,416.727234128667,-0.274888156813015,0.113504298850575,-2.421830358821,0.0154425575780741,0.0795310410861105,484.338479899729,457.043402248394,438.404012303526,389.072302036226,387.688633143472,343.816575140654,"SPD_0527","SP_RS02980","SPT_RS03150","SPT_0632","SPD_RS02825","putative oxidoreductase","UNKNOWN","Intracellular","METABOLISM","METABOLISM",NA,"Cofactor and vitamin metabolism","Energy metabolism",NA,2,"mcr1","NAD(P)H-flavin reductase"
"378","SP_2068",413,2057.36617572617,0.206713171787198,0.0853532953816415,2.42185343709248,0.0154415769469355,0.0795310410861105,1725.52478943776,2152.93898065112,1829.67444511082,2280.43008575176,2084.86634046683,2270.76241293876,"SPD_1895","SP_RS10535","SPT_RS10295","SPT_2079","SPD_RS09985","cytidine/deoxycytidylate deaminase family protein","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"","Cytidine/deoxycytidylate deaminase family protein"
"379","SP_1669",414,533.693771132935,0.250319177014399,0.103572450144273,2.41685097403521,0.0156554252377312,0.0804325832866046,474.408989423425,483.499008366565,494.806867687605,552.310838852687,569.053701867243,628.083220600083,"SPD_1482","SP_RS08245","SPT_RS07995","SPT_1608","SPD_RS07820","MutT/nudix family protein","VARIOUS","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"","Putative MutT/nudix family protein"
"380","SP_0552",415,1362.75072411455,-0.180858755891983,0.0749785582747656,-2.41213968437763,0.0158592042694523,0.0811039642831317,1440.8793957837,1486.98751629717,1425.45398152491,1259.26871258413,1292.01812719273,1271.89661130464,"SPD_0478","SP_RS02710","SPT_RS02900","SPT_0582","SPD_RS02550","SP14.3 protein","PROTEIN TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rimP","ribosome maturation protein"
"381","SP_1072",416,4064.99565310832,-0.154890065962026,0.0642612603208571,-2.41031789897457,0.0159386257970612,0.0811039642831317,4407.59049475949,4141.67075091359,4315.67302560001,4019.59554942789,3859.41538444757,3646.02871350138,"SPD_0957","SP_RS05300","SPT_RS05515","SPT_1115","SPD_RS05100","DNA primase","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Replication",NA,NA,1,"dnaG","DNA primase"
"382","SP_1099",417,1227.2768593548,-0.234460803870812,0.0972265848483127,-2.41148862974673,0.0158875472252188,0.0811039642831317,1379.0958994867,1453.2338119395,1167.36818870685,1006.43308413156,1133.94765445183,1223.58251741233,"SPD_0984","SP_RS05440","SPT_RS05665","SPT_1144","SPD_RS05245","ribosomal large subunit pseudouridine synthase, RluD subfamily","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","ribosomal large subunit pseudouridine synthase D"
"383","SP_1215",418,485.805327440879,0.29282226205543,0.12144629630559,2.41112550125543,0.0159033749721369,0.0811039642831317,490.958140217265,409.605763691675,397.383753842377,456.576960118221,571.549551436836,588.757795338897,"SPD_1075","SP_RS05965","SPT_RS04995","SPT_1012","SPD_RS05700","putative transporter, FNT family","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"FocA","Formate/nitrite transporter"
"384","SP_0273",419,76913.9695126933,0.130037701770085,0.0540246322235509,2.40700762629899,0.0160838339908631,0.0816475295908492,70145.2305547719,74479.8293208895,75545.6426659487,82188.7622509585,78115.0998291271,81009.2524544641,"SPD_0253","SP_RS01330","SPT_RS01605","SPT_0318","SPD_RS01355","translation elongation factor G","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"fusA","elongation factor G"
"385","SP_0958",420,450.097643748183,-0.313637841390878,0.130396481182194,-2.40526307571639,0.0161608272478722,0.0818430465624383,496.474523815212,591.145957399121,428.148947688239,337.523290409975,448.42097267024,398.872170506314,"SPD_0846","SP_RS04750","SPT_RS06175","SPT_1245","SPD_RS04515","hypothetical protein","UNKNOWN","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","ABC transporter permease"
"386","SP_0841",421,154.634353727071,-0.400004101863466,0.166494251820103,-2.40250998151978,0.0162829901791267,0.0822658434940677,201.899639684853,153.260063029402,188.864106664872,123.963099386936,153.078773601714,106.740439994647,"SPD_0735","SP_RS04115","SPT_RS06775","SPT_1362","SPD_RS03890","conserved hypothetical protein","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rsmC","16S rRNA G1207 methylase RsmC"
"387","SP_0146",422,86.886212090424,-0.442083606577805,0.184177158519742,-2.40031722788479,0.0163808689178428,0.0825642374129187,107.017841800168,109.47147359243,97.423113845228,58.9131561442866,73.211587374733,75.2800997856987,"SPD_0149","SP_RS00755","SPT_RS00985","SPT_0193","SPD_RS00825","conserved hypothetical protein","UNKNOWN","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"388","SP_1264",423,906.406821302763,-0.223008089359147,0.0930405626084673,-2.39689102373132,0.0165348405475372,0.0830371449973576,964.2638529211,904.051919417482,1072.50884101545,819.874756341321,874.379299214141,803.362258907083,"SPD_1121","SP_RS06200","SPT_RS04765","SPT_0964","SPD_RS05930","conserved domain protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"389","SP_1679",424,61.7206629823914,-0.475828254065231,0.198623402950309,-2.39563035874615,0.0165918131753065,0.0830371449973576,76.1260936516658,67.5074087153317,85.4588717940596,55.2310838852687,39.9335931134907,46.0669267345321,"SPD_1491","SP_RS08295","SPT_RS08045","SPT_1617","SPD_RS07870","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"390","SP_1959",425,204.981190562704,0.358251930473964,0.149508780721945,2.39619324526656,0.0165663536468007,0.0830371449973576,173.214444975529,146.874227069843,205.955881023684,228.28848005911,239.601558680944,235.952551567115,"SPD_1757","SP_RS09845","SPT_RS09615","SPT_1936","SPD_RS09290","nucleoside diphosphate kinase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"ndk","Nucleoside diphosphate kinase"
"391","SP_0745",426,2010.31725261606,-0.169414469800041,0.0708196620852464,-2.39219539901383,0.0167479233520476,0.083361372879794,2212.06982277667,2027.95904829976,2156.12733536412,1843.4908443483,1885.19837489937,1937.05809000813,"SPD_0649","SP_RS03650","SPT_RS03785","SPT_0760","SPD_RS03460","uracil phosphoribosyltransferase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"upp","uracil phosphoribosyltransferase"
"392","SP_1506",428,1672.73960717563,0.187714473270154,0.0784884007831482,2.39162056300245,0.0167741737623657,0.083361372879794,1448.60233282083,1532.60063029402,1697.21319383002,1764.93996948925,1795.34779039402,1797.73372622564,"SPD_1333","SP_RS07415","SPT_RS07165","SPT_1442","SPD_RS07020","conserved hypothetical protein","CARBOHYDRATE METABOLISM",NA,"METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","6-phosphogluconolactonase"
"393","SP_0194",429,2647.32216974205,0.18716495213282,0.0783348179840433,2.38929453019149,0.0168807633157041,0.0836955328030366,2351.08268944493,2763.24244592891,2293.71611895256,2764.00890910278,2796.18346780088,2915.69938722221,"SPD_0182","SP_RS00950","SPT_RS01230","SPT_0244","SPD_RS00985","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"394","SP_1226",430,1999.37983637053,-0.189907949778873,0.0795721556574143,-2.3866131086921,0.0170043756926743,0.0841123420891123,2084.0897233043,2150.20219381131,2170.65534356911,1787.03240304336,1731.28765144113,2073.01170305394,"SPD_1084","SP_RS06010","SPT_RS04950","SPT_1002","SPD_RS05745","sensory box sensor histidine kinase","REGULATOR","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Signal transduction",NA,NA,1,"VicK","Sensory box sensor histidine kinase"
"395","SP_0412",431,865.602134832762,0.220888731935812,0.0926848776941904,2.3832229963622,0.0171617948703701,0.0846940549635203,738.092125405282,817.387002823475,832.369411274141,864.059623449537,967.557683145619,974.146962898519,"SPD_0376","SP_RS02040","SPT_RS02265","SPT_0449","SPD_RS02015","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"396","SP_1431",432,639.625318717487,-0.244179276453243,0.102738422536717,-2.37670844484668,0.0174678888347451,0.0860050915544047,755.744552918711,656.828841554578,681.107208198655,592.813633701884,619.802643115637,531.455032815455,"SPD_1260","SP_RS07025","SPT_RS04185","SPT_0843","SPD_RS06650","putative type II DNA modification methyltransferase","VARIOUS","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"","Type II DNA modification methyltransferase"
"397","SP_1124",433,972.344616200333,-0.205059332611281,0.0863226007804778,-2.37549993579035,0.017525195449765,0.0860879693340652,1087.83084551511,1063.69781840644,981.922436913745,894.743558941352,871.051499788016,934.821537637333,"SPD_1008","SP_RS05565","SPT_RS05790","SPT_1169","SPD_RS05375","glycogen synthase","CARBOHYDRATE METABOLISM","Cell Wall","METABOLISM","METABOLISM",NA,"Cell wall metabolism","Carbohydrate metabolism",NA,2,"glgA",""
"398","SP_2226",434,261.538938955038,0.311533582297229,0.131775275799567,2.36412771976345,0.0180725808914761,0.0885723031248146,217.345513759104,237.188192783598,235.866486151605,272.473347167325,311.981196199146,294.378897669449,"SPD_2053","SP_RS11365","SPT_RS11100","SPT_2244","SPD_RS10770","conserved hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"ybcJ","Ribosome-associated protein YbcJ, S4-like RNA binding protein"
"399","SP_1813",435,26.7581913090225,-0.497276969681861,0.210745143449919,-2.35961295022692,0.0182940108259932,0.0894514046595114,47.4408989423425,38.3150157573504,24.7830728202773,9.8188593573811,19.9667965567454,20.2245044200385,"SPD_1598","SP_RS09000","SPT_RS08640","SPT_1736","SPD_RS08450","N-(5-phosphoribosyl)-anthranilate isomerase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"trpF","N-(5'-phosphoribosyl)anthranilate isomerase"
